INT_NO,RUE_1,RUE_2,NO_ARRONDISSEMENT,ARRONDISSEMENT,PERMANENT_OU_TEMPORAIRE,LOC_X,LOC_Y,Longitude,Latitude
1093,"Jean-Talon","Saint-Hubert",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295962.622,5044536.472,-73.613163,45.540687
1094,"Lajeunesse","Liège",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",294277.907,5045075.952,-73.634748,45.545518
1095,"Lajeunesse","Villeray",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295245.442,5044681.426,-73.62235,45.541982
1096,"Lanaudière","Saint-Zotique",3,"Rosemont - Petite-Patrie","Permanent",296804.595,5044709.581,-73.602385,45.542255
1097,"Leman","Saint-Hubert",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",294599.099,5045327.563,-73.63064,45.547787
1098,"Liège","Saint-Denis",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",294226.702,5044950.061,-73.635401,45.544384
1099,"Liège","Saint-Hubert",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",294429.94,5045402.9,-73.632808,45.548462
1100,"Mistral","Saint-Hubert",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",294764.963,5045251.925,-73.628514,45.547109
1101,"Rosemont","Saint-Denis",3,"Rosemont - Petite-Patrie","Permanent",297107.203,5043460.582,-73.59849,45.531019
1102,"Rosemont","Saint-Hubert",3,"Rosemont - Petite-Patrie","Permanent",297258.986,5043698.867,-73.59655,45.533165
1103,"Rosemont","Saint-Vallier",3,"Rosemont - Petite-Patrie","Permanent",297162.19,5043545.416,-73.597787,45.531783
1104,"Saint-Denis","Saint-Zotique",3,"Rosemont - Petite-Patrie","Permanent",296327.802,5043968.578,-73.608477,45.535581
1105,"Saint-Denis","Villeray",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295195.703,5044549.069,-73.622984,45.54079
1107,"Pierre-Dupuy","Habitats 67",6,"Ville-Marie","Permanent",301317.1,5039803,-73.544565,45.498141
1108,"Acadie","Beaumont",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295173.142,5042617.905,-73.623235,45.523413
1109,"Acadie","Jarry",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",294029.399,5043091.2255,-73.637887,45.527655
1110,"Acadie","Jean-Talon",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",294965.801,5042703.954,-73.625891,45.524184
1111,"Acadie","Liège",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",293551.942,5043298.269,-73.644004,45.529511
1112,"Acadie","Saint-Roch",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",294518.908,5042889.0325,-73.631616,45.525843
1113,"Ball","Querbes",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",294475.408,5043471.191,-73.632185,45.531081
1114,"Beaumont","Querbes",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295460.916,5043059.072,-73.61956,45.527386
1115,"Bloomfield","Jean-Talon",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295112.362,5043057.454,-73.624022,45.527367
1116,"Champagneur","Jarry",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",294153.058,5043384.472,-73.63631,45.530296
1117,"Hutchison","Jean-Talon",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295217.514,5043312.57,-73.622681,45.529664
1118,"Jarry","Querbes",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",294230.024,5043571.244,-73.635329,45.531977
1119,"Bélanger","Fabre",3,"Rosemont - Petite-Patrie","Permanent",296628.893,5045033.679,-73.60464,45.545169
1120,"Jean-Talon","Querbes",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295163.791,5043181.905,-73.623366,45.528488
1121,"Jean-Talon","Wiseman",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295036.527,5042876.202,-73.624989,45.525735
1122,"Ogilvy","Querbes",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295015.115,5043243.569,-73.62527,45.52904
1123,"Querbes","Saint-Roch",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",294719.615,5043368.067,-73.629056,45.530156
1124,"Beaubien","Clark",3,"Rosemont - Petite-Patrie","Permanent",296214.179,5043356.241,-73.609922,45.53007
1125,"Beaubien","Saint-Laurent inter. Sud",3,"Rosemont - Petite-Patrie","Permanent",296324.03,5043372,-73.608515,45.530213
1126,"Beaubien","Saint-Laurent inter. Nord",3,"Rosemont - Petite-Patrie","Permanent",296253.94,5043417,-73.609414,45.530617
1127,"Bellarmin","Saint-Laurent",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",293902.524,5044608.3855,-73.639545,45.541305
1128,"Casgrain","Jean-Talon",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295672.856,5043982.718,-73.616864,45.5357
1129,"Castelnau","Saint-Laurent",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295424.428,5043945.63125,-73.620044,45.535363
1130,"Clark","Mozart",3,"Rosemont - Petite-Patrie","Permanent",295747.308,5043653.075,-73.615904,45.532735
1131,"Clark","Jean-Talon",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295516.794,5043801.699,-73.618858,45.534069
1132,"Clark","Saint-Zotique",3,"Rosemont - Petite-Patrie","Permanent",295989.362,5043499.778,-73.612802,45.531359
1133,"Esplanade","Jarry",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",294408.792,5044009.763,-73.633049,45.535926
1134,"Faillon","Saint-Laurent",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295248.463,5044046.325,-73.622299,45.536267
1135,"Gaspé","Saint-Zotique",3,"Rosemont - Petite-Patrie","Permanent",296177.505,5043737.578,-73.610398,45.533501
1136,"Gounod","Saint-Laurent",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",294783.446,5044242.316,-73.628257,45.538024
1137,"Guizot","Saint-Laurent",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",294296.931,5044442.32,-73.634491,45.539817
1138,"Jarry","Saint-Laurent",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",294542.436,5044340.149,-73.631345,45.538901
1139,"Jean-Talon","Saint-Laurent",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295563.855,5043871.243,-73.618257,45.534696
1140,"Jean-Talon","Waverley",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295437.545,5043679.811,-73.619871,45.532972
1141,"Liège","Saint-Laurent",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",294058.62,5044541.882,-73.637544,45.540709
1142,"Mozart","Saint-Laurent inter. Sud",3,"Rosemont - Petite-Patrie","Permanent",295776.107,5043729.575,-73.615537,45.533424
1143,"Saint-Laurent","Saint-Zotique inter. Sud",3,"Rosemont - Petite-Patrie","Permanent",296042.808,5043556.076,-73.612119,45.531866
1144,"Saint-Laurent","Villeray",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",295026.794,5044140.45,-73.625139,45.537111
1145,"Charland","Lille",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",293888.328,5047862.178,-73.639799,45.570583
1146,"Charland","Papineau",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",293502.0586,5047189.047,-73.644732,45.56452
1147,"Émile-Journault","Papineau",1,"Ahuntsic - Cartierville","Permanent",294368.599,5046650.185,-73.63362,45.559685
1148,"Fleury","Garnier",1,"Ahuntsic - Cartierville","Permanent",292739.874,5047368.641,-73.654501,45.566123
1150,"Fleury","Lorimier",1,"Ahuntsic - Cartierville","Permanent",292998.899,5047926.265,-73.651196,45.571146
1151,"Fleury","Papineau",1,"Ahuntsic - Cartierville","Permanent",292825.21,5047589.9395,-73.653413,45.568116
1152,"Fleury","Parthenais",1,"Ahuntsic - Cartierville","Permanent",293088.367,5048075.582,-73.650053,45.572491
1153,"Fort-Lorette","Henri-Bourassa",1,"Ahuntsic - Cartierville","Permanent",292328.4,5047541.945,-73.659776,45.567676
1154,"Francis","Henri-Bourassa",1,"Ahuntsic - Cartierville","Permanent",292240.872,5047287.112,-73.660891,45.565381
1155,"François-H.-Prévost","Papineau",1,"Ahuntsic - Cartierville","Permanent",294756.69,5046409,-73.628644,45.55752
1156,"Gouin","1635 Est",1,"Ahuntsic - Cartierville","Permanent",292194.53,5047444,-73.661489,45.566792
1157,"Gouin","Papineau",1,"Ahuntsic - Cartierville","Permanent",292304.156,5047939.172,-73.660097,45.57125
1158,"Henri-Bourassa","Larose",1,"Ahuntsic - Cartierville","Permanent",292973.254,5049005.936,-73.651551,45.58086
1159,"Henri-Bourassa","Lille",1,"Ahuntsic - Cartierville","Permanent",292734.413,5048556.288,-73.6546,45.57681
1160,"Henri-Bourassa","Lorimier",1,"Ahuntsic - Cartierville","Permanent",292566.501,5048207.942,-73.656743,45.573673
1161,"Henri-Bourassa","Papineau",1,"Ahuntsic - Cartierville","Permanent",292431.22225,5047826.51725,-73.658466,45.570238
1162,"Henri-Bourassa","Saint-Firmin",1,"Ahuntsic - Cartierville","Permanent",292535.594,5048118.5905,-73.657137,45.572868
1163,"Henri-Bourassa","Sackville",1,"Ahuntsic - Cartierville","Permanent",292897.0175,5048837.7095,-73.652523,45.579345
1164,"Legendre","Papineau",1,"Ahuntsic - Cartierville","Permanent",294148.84,5046785,-73.636438,45.560895
1165,"Louvain","Papineau",1,"Ahuntsic - Cartierville","Permanent",293672.139,5047074.71,-73.642551,45.563494
1166,"Papineau","Prieur",1,"Ahuntsic - Cartierville","Permanent",292643.1935,5047699.5705,-73.655747,45.5691
1167,"Papineau","Sauriol",1,"Ahuntsic - Cartierville","Permanent",293052.5815,5047455.669,-73.650497,45.566912
1168,"Papineau","Sauvé",1,"Ahuntsic - Cartierville","Permanent",293280.256,5047320.593,-73.647577,45.5657
1169,"39 e Avenue","Beaubien",3,"Rosemont - Petite-Patrie","Permanent",299246.474,5048055.079,-73.571153,45.572383
1170,"Berri","Émile-Journault",1,"Ahuntsic - Cartierville","Permanent",293683.889,5045239.144,-73.642359,45.546977
1171,"Berri","Fleury",1,"Ahuntsic - Cartierville","Permanent",292123.02,5045874.77,-73.662364,45.55267
1172,"Berri","Legendre",1,"Ahuntsic - Cartierville","Permanent",293443.982,5045337.389,-73.645433,45.547857
1173,"Berri","Louvain",1,"Ahuntsic - Cartierville","Permanent",292963.848,5045533.959,-73.651587,45.549618
1174,"Berri","Prieur",1,"Ahuntsic - Cartierville","Permanent",291883.405,5045973.127,-73.665436,45.553551
1175,"Berri","Sauriol",1,"Ahuntsic - Cartierville","Permanent",292363.237,5045775.094,-73.659285,45.551778
1176,"Berri","Sauvé",1,"Ahuntsic - Cartierville","Permanent",292623.396,5045669.043,-73.655951,45.550828
1177,"Chabanel","Christophe-Colomb",1,"Ahuntsic - Cartierville","Permanent",293626.726,5046357.923,-73.643116,45.557044
1179,"Chabanel","Saint-Hubert",1,"Ahuntsic - Cartierville","Permanent",293367.575,5045834.682,-73.646423,45.552331
1180,"Christophe-Colomb","Émile-Journault",1,"Ahuntsic - Cartierville","Permanent",294070.1395,5046172.0875,-73.637433,45.555378
1181,"Christophe-Colomb","Louvain",1,"Ahuntsic - Cartierville","Permanent",293363.053,5046457.0535,-73.646496,45.557931
1182,"Christophe-Colomb","Fleury",1,"Ahuntsic - Cartierville","Permanent",292512.929,5046813.247,-73.657394,45.561122
1183,"Christophe-Colomb","Étienne-Blanchard",1,"Ahuntsic - Cartierville","Permanent",294269.5,5046090.7325,-73.634877,45.554649
1184,"Christophe-Colomb","Legendre",1,"Ahuntsic - Cartierville","Permanent",293845.163,5046262.9595,-73.640316,45.556192
1185,"Christophe-Colomb","Prieur",1,"Ahuntsic - Cartierville","Permanent",292274.121,5046913.622,-73.660456,45.562021
1186,"Christophe-Colomb","Sauriol",1,"Ahuntsic - Cartierville","Permanent",292753.849,5046712.964,-73.654306,45.560224
1187,"Christophe-Colomb","Sauvé",1,"Ahuntsic - Cartierville","Permanent",292994.403,5046611.935,-73.651222,45.559319
1188,"Émile-Journault","Lajeunesse",1,"Ahuntsic - Cartierville","Permanent",293713.973,5045308.865,-73.641975,45.547605
1189,"Émile-Journault","Saint-Hubert",1,"Ahuntsic - Cartierville","Permanent",293852.806,5045639.323,-73.640204,45.550581
1190,"Fleury","Georges-Baril",1,"Ahuntsic - Cartierville","Permanent",292388.19,5046510.037,-73.658984,45.558391
1191,"Fleury","Hamel",1,"Ahuntsic - Cartierville","Permanent",292579.736,5046971.568,-73.656542,45.562548
1192,"Fleury","Lajeunesse",1,"Ahuntsic - Cartierville","Permanent",292158.093,5045956.536,-73.661917,45.553407
1193,"Fleury","Saint-Hubert",1,"Ahuntsic - Cartierville","Permanent",292291.492,5046280.536,-73.660217,45.556324
1194,"Lajeunesse","Legendre",1,"Ahuntsic - Cartierville","Permanent",293473.89,5045407.999,-73.645052,45.548493
1195,"Lajeunesse","Louvain",1,"Ahuntsic - Cartierville","Permanent",292992.44,5045608.075,-73.651223,45.550286
1196,"Lajeunesse","Sauriol",1,"Ahuntsic - Cartierville","Permanent",292397.566,5045856.196,-73.658848,45.552508
1197,"Lajeunesse","Sauvé",1,"Ahuntsic - Cartierville","Permanent",292648.192,5045752.255,-73.655635,45.551577
1198,"Legendre","Saint-Hubert",1,"Ahuntsic - Cartierville","Permanent",293607.352,5045739.077,-73.64335,45.551475
1199,"Louvain","Saint-Hubert",1,"Ahuntsic - Cartierville","Permanent",293126.122,5045934.057,-73.649518,45.553221
1200,"Prieur","Saint-Hubert",1,"Ahuntsic - Cartierville","Permanent",292052.961,5046380.059,-73.663275,45.557216
1201,"Saint-Hubert","Sauriol",1,"Ahuntsic - Cartierville","Permanent",292530.892,5046178.039,-73.657148,45.555406
1202,"Saint-Hubert","Sauvé",1,"Ahuntsic - Cartierville","Permanent",292772.22,5046078.523,-73.654055,45.554515
1203,"Beauharnois","Saint-Laurent",1,"Ahuntsic - Cartierville","Permanent",293490.355,5044761.319,-73.644826,45.542675
1204,"Chabanel","Saint-Laurent",1,"Ahuntsic - Cartierville","Permanent",293003.605,5044959.885,-73.651064,45.544453
1206,"Fleury","Saint-Laurent",1,"Ahuntsic - Cartierville","Permanent",291925.596,5045411.535,-73.664881,45.548498
1207,"Legendre","Saint-Laurent",1,"Ahuntsic - Cartierville","Permanent",293247.603,5044858.552,-73.647937,45.543545
1208,"Louvain","Saint-Laurent",1,"Ahuntsic - Cartierville","Permanent",292715.47,5045077.39,-73.654757,45.545506
1209,"Meilleur","Sauvé",1,"Ahuntsic - Cartierville","Permanent",291961.319,5044476.107,-73.664399,45.540082
1210,"Port-Royal","Saint-Laurent",1,"Ahuntsic - Cartierville","Permanent",292527.365,5045154.431,-73.657168,45.546196
1211,"Prieur","Saint-Laurent",1,"Ahuntsic - Cartierville","Permanent",291686.742,5045514.906,-73.667942,45.549424
1212,"Saint-Laurent","Sauriol",1,"Ahuntsic - Cartierville","Permanent",292107.497,5045333.537,-73.662549,45.5478
1213,"Saint-Laurent","Sauvé",1,"Ahuntsic - Cartierville","Permanent",292317.139,5045241.256,-73.659862,45.546973
1214,"Sauvé","Tolhurst",1,"Ahuntsic - Cartierville","Permanent",292098.4405,5044766.552,-73.66265,45.542698
1216,"Camille","Gouin/Ruisseau",1,"Ahuntsic - Cartierville","Permanent",284978.869,5041184.439,-73.753675,45.510299
1217,"Dudemaine","Élie-Blanchard",1,"Ahuntsic - Cartierville","Permanent",289409.179,5043522.284,-73.697049,45.531447
1218,"Dudemaine","O'Brien",1,"Ahuntsic - Cartierville","Permanent",289116.315,5043195.715,-73.700788,45.528502
1219,"Beaubien","Esplanade",3,"Rosemont - Petite-Patrie","Permanent",296081.912,5043154.074,-73.611611,45.528249
1220,"Gouin","Grenet",1,"Ahuntsic - Cartierville","Permanent",287601.12,5043617.5,-73.7202,45.532262
1221,"Gouin","Henri-d'Arles",1,"Ahuntsic - Cartierville","Permanent",286798.229,5042981.392,-73.730456,45.526517
1222,"Gouin","Hôpital du Sacré-Coeur",1,"Ahuntsic - Cartierville","Permanent",287905.97,5043817.5,-73.716304,45.534069
1223,"Gouin","Lachapelle",1,"Ahuntsic - Cartierville","Permanent",287477.098,5043502.484,-73.721784,45.531224
1224,"Gouin","Laurentien",1,"Ahuntsic - Cartierville","Temporaire",287362.119,5043334.02,-73.72325,45.529705
1225,"Gouin","Miséricorde",1,"Ahuntsic - Cartierville","Permanent",287802.254,5043734.1635,-73.717629,45.533316
1226,"Gouin","O'Brien",1,"Ahuntsic - Cartierville","Permanent",288121.223,5044084.485,-73.713557,45.536476
1227,"Gouin","Somerset",1,"Ahuntsic - Cartierville","Permanent",287173.062,5043221.542,-73.725667,45.528688
1228,"Gouin","Toupin",1,"Ahuntsic - Cartierville","Permanent",286334.478,5042700.373,-73.736383,45.523977
1229,"Grenet","Salaberry",1,"Ahuntsic - Cartierville","Permanent",288168.306,5043100.992,-73.712921,45.527628
1230,"Guertin","Salaberry",1,"Ahuntsic - Cartierville","Permanent",288790.067,5043803.459,-73.704984,45.533963
1231,"Keller","Laurentien / Lachapelle",1,"Ahuntsic - Cartierville","Permanent",288226.717,5042794.234,-73.712163,45.524869
1232,"Lachapelle","Salaberry",1,"Ahuntsic - Cartierville","Permanent",288058.531,5042971.642,-73.714322,45.526461
1233,"Louisbourg","Laurentien",1,"Ahuntsic - Cartierville","Permanent",288290.812,5042748.263,-73.711341,45.524457
1234,"Laurentien","Salaberry",1,"Ahuntsic - Cartierville","Permanent",288001.7135,5042921.256,-73.715048,45.526006
1235,"Louisbourg","O'Brien",1,"Ahuntsic - Cartierville","Permanent",288877.679,5043414.041,-73.70385,45.530461
1236,"Meulles","Salaberry",1,"Ahuntsic - Cartierville","Permanent",288319.305,5043267.994,-73.710994,45.529134
1237,"O'Brien","Salaberry",1,"Ahuntsic - Cartierville","Permanent",288634.826,5043629.38,-73.706966,45.532393
1238,"Saint-Jacques","6645 Saint-Jacques (Provigo)",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",294962.12,5035644,-73.625797,45.460656
1239,"Acadie","Chabanel",1,"Ahuntsic - Cartierville","Permanent",292527.0965,5043731.569,-73.657135,45.533392
1240,"Acadie","Charles-Gill",1,"Ahuntsic - Cartierville","Permanent",290409.96475,5044005.3705,-73.68425,45.535815
1241,"Acadie","Dudemaine",1,"Ahuntsic - Cartierville","Permanent",290050.142,5044238.475,-73.688864,45.537905
1242,"Acadie","Henri-Bourassa",1,"Ahuntsic - Cartierville","Permanent",290672.056,5043835.59625,-73.680889,45.534293
1243,"Saint-Dominique","Saint-Zotique",3,"Rosemont - Petite-Patrie","Permanent",296101.507,5043621.077,-73.611369,45.532452
1244,"André-Ampère","Armand-Bombardier",9,"Rivières-des-Prairies - Pointe-aux-Trembles","Permanent",297551.0525,5054987.56,-73.592979,45.634747
1245,"Acadie","Louisbourg",1,"Ahuntsic - Cartierville","Temporaire",289798.53,5044407,-73.692091,45.539417
1246,"Acadie","Louvain",1,"Ahuntsic - Cartierville","Permanent",292249.818,5043847.2805,-73.660688,45.534428
1247,"Acadie","Persillier",1,"Ahuntsic - Cartierville","Permanent",291146.74925,5043796.7805,-73.67481,45.533953
1248,"1 e Avenue","Jean-Talon",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",296918.379,5046109.076,-73.60095,45.554849
1249,"Acadie","Sauvé",1,"Ahuntsic - Cartierville","Permanent",291866.2985,5043983.68675,-73.665602,45.535649
1250,"Acadie","Port-Royal",1,"Ahuntsic - Cartierville","Permanent",292005.808,5043960.542,-73.663816,45.535443
1251,"Bois-de-Boulogne","Henri-Bourassa",1,"Ahuntsic - Cartierville","Permanent",290851.838,5044240.848,-73.678599,45.537943
1252,"Bois-de-Boulogne","Saint-Réal / Salaberry",1,"Ahuntsic - Cartierville","Permanent",289627.927,5044781.892,-73.694287,45.542786
1253,"Dudemaine","James-Morrice",1,"Ahuntsic - Cartierville","Permanent",289723.004,5043874.51,-73.693042,45.534623
1254,"Dudemaine","Pasteur",1,"Ahuntsic - Cartierville","Permanent",289907.68,5044078.734,-73.690683,45.536465
1255,"Notre-Dame","5376 Est (Vopak accès Ouest)",4,"Mercier - Hochelaga - Maisonneuve","Permanent",302850.97,5046790.5,-73.524967,45.561023
1256,"James-Morrice","Salaberry",1,"Ahuntsic - Cartierville","Permanent",289269.288,5044283.318,-73.698864,45.538292
1257,"Poutrincourt","Salaberry",1,"Ahuntsic - Cartierville","Permanent",289179.399,5044196.804,-73.700012,45.537512
1258,"Bates","Wilderton",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",294539.273,5041497.3595,-73.631326,45.51332
1259,"1 e Avenue","Masson",3,"Rosemont - Petite-Patrie","Permanent",298821.687,5045046.599,-73.576559,45.545308
1260,"Côte-des-Neiges / Laird","Jean-Talon",7,"Côte-des-Neiges - Notre-Dame-de-Grâce","Permanent",293691.47,5040609,-73.642157,45.505314
1262,"Acadie","Crémazie inter. Sud",2,"Villeray - Saint-Michel - Parc-Extension","Permanent",293282.28,5043401,-73.647459,45.530431
1263,"Acadie","Crémazie inter. Nord",1,"Ahuntsic - Cartierville","Permanent",293100.66,5043486.5,-73.649786,45.531197
1264,"Acadie","Crémazie bretelle Nord-Est",1,"Ahuntsic - Cartierville","Permanent",293133.47,5043527.5,-73.649367,45.531566
1265,"Berri","Gouin",1,"Ahuntsic - Cartierville","Permanent",291400.04,5046172.486,-73.671632,45.555336
1266,"Berri","Henri-Bourassa",1,"Ahuntsic - Cartierville","Permanent",291632.378,5046076.8435,-73.668654,45.554479
1267,"Chambord","Henri-Bourassa",1,"Ahuntsic - Cartierville","Permanent",291939.969,5046880.5805,-73.664735,45.561717
1269,"Christophe-Colomb","Henri-Bourassa",1,"Ahuntsic - Cartierville","Permanent",292116.2935,5046981.151,-73.662479,45.562626
1270,"Georges-Baril","Henri-Bourassa",1,"Ahuntsic - Cartierville","Permanent",291861.3695,5046731.5985,-73.665738,45.560375
1271,"Gouin","Hôpital de la Merci",1,"Ahuntsic - Cartierville","Permanent",290225.78,5045267.5,-73.686646,45.547169
